id,full_name,first_name,last_name,gender,country
3126,Anna von Bautzen,Anna,von Bautzen,female,Germany
3127,Anna von Bayreuth,Anna,von Bayreuth,female,Germany
3128,Anna von Berlin,Anna,von Berlin,female,Germany
3129,Anna von Bielefeld,Anna,von Bielefeld,female,Germany
3130,Anna von Bingen,Anna,von Bingen,female,Germany
3131,Anna von Bonn,Anna,von Bonn,female,Germany
3132,Anna von Brandenburg,Anna,von Brandenburg,female,Germany
3133,Anna von Braunschweig,Anna,von Braunschweig,female,Germany
3134,Anna von Bremen,Anna,von Bremen,female,Germany
3135,Anna von Chemnitz,Anna,von Chemnitz,female,Germany
3136,Anna von Cleves,Anna,von Cleves,female,Germany
3137,Anna von Coburg,Anna,von Coburg,female,Germany
3138,Anna von Cologne,Anna,von Cologne,female,Germany
3139,Anna von Cottbus,Anna,von Cottbus,female,Germany
3140,Anna von Darmstadt,Anna,von Darmstadt,female,Germany
3141,Anna von Detmold,Anna,von Detmold,female,Germany
3142,Anna von Dillenburg,Anna,von Dillenburg,female,Germany
3143,Anna von Dortmund,Anna,von Dortmund,female,Germany
3144,Anna von Dresden,Anna,von Dresden,female,Germany
3145,Anna von Duderstadt,Anna,von Duderstadt,female,Germany
3146,Anna von Duisburg,Anna,von Duisburg,female,Germany
3147,Anna von Dusseldorf,Anna,von Dusseldorf,female,Germany
3148,Anna von Einbeck,Anna,von Einbeck,female,Germany
3149,Anna von Eisenach,Anna,von Eisenach,female,Germany
3150,Anna von Eisleben,Anna,von Eisleben,female,Germany
3151,Anna von Emmerich,Anna,von Emmerich,female,Germany
3152,Anna von Erfurt,Anna,von Erfurt,female,Germany
3153,Anna von Essen,Anna,von Essen,female,Germany
3154,Anna von Esslingen,Anna,von Esslingen,female,Germany
3155,Anna von Frankfurt,Anna,von Frankfurt,female,Germany
3156,Anna von Freiberg,Anna,von Freiberg,female,Germany
3157,Anna von Freiburg,Anna,von Freiburg,female,Germany
3158,Anna von Freising,Anna,von Freising,female,Germany
3159,Anna von Fritzlar,Anna,von Fritzlar,female,Germany
3160,Anna von Fulda,Anna,von Fulda,female,Germany
3161,Anna von Gelnhausen,Anna,von Gelnhausen,female,Germany
3162,Anna von Gorlitz,Anna,von Gorlitz,female,Germany
3163,Anna von Goslar,Anna,von Goslar,female,Germany
3164,Anna von Gotha,Anna,von Gotha,female,Germany
3165,Anna von Gottingen,Anna,von Gottingen,female,Germany
3166,Anna von Greifswald,Anna,von Greifswald,female,Germany
3167,Anna von Halberstadt,Anna,von Halberstadt,female,Germany
3168,Anna von Hamburg,Anna,von Hamburg,female,Germany
3169,Anna von Hamelin,Anna,von Hamelin,female,Germany
3170,Anna von Hanau,Anna,von Hanau,female,Germany
3171,Anna von Hanover,Anna,von Hanover,female,Germany
3172,Anna von Heidelberg,Anna,von Heidelberg,female,Germany
3173,Anna von Heilbronn,Anna,von Heilbronn,female,Germany
3174,Anna von Herford,Anna,von Herford,female,Germany
3175,Anna von Hildesheim,Anna,von Hildesheim,female,Germany
3176,Anna von Hof,Anna,von Hof,female,Germany
3177,Anna von Ingelheim,Anna,von Ingelheim,female,Germany
3178,Anna von Jena,Anna,von Jena,female,Germany
3179,Anna von Kaiserslautern,Anna,von Kaiserslautern,female,Germany
3180,Anna von Kassel,Anna,von Kassel,female,Germany
3181,Anna von Kempten,Anna,von Kempten,female,Germany
3182,Anna von Kiel,Anna,von Kiel,female,Germany
3183,Anna von Koblenz,Anna,von Koblenz,female,Germany
3184,Anna von Konstanz,Anna,von Konstanz,female,Germany
3185,Anna von Landau,Anna,von Landau,female,Germany
3186,Anna von Landshut,Anna,von Landshut,female,Germany
3187,Anna von Leipzig,Anna,von Leipzig,female,Germany
3188,Anna von Lemgo,Anna,von Lemgo,female,Germany
3189,Anna von Lubeck,Anna,von Lubeck,female,Germany
3190,Anna von Luneburg,Anna,von Luneburg,female,Germany
3191,Anna von Magdeburg,Anna,von Magdeburg,female,Germany
3192,Anna von Mainz,Anna,von Mainz,female,Germany
3193,Anna von Marburg,Anna,von Marburg,female,Germany
3194,Anna von Meissen,Anna,von Meissen,female,Germany
3195,Anna von Memmingen,Anna,von Memmingen,female,Germany
3196,Anna von Merseburg,Anna,von Merseburg,female,Germany
3197,Anna von Miltenberg,Anna,von Miltenberg,female,Germany
3198,Anna von Minden,Anna,von Minden,female,Germany
3199,Anna von Munich,Anna,von Munich,female,Germany
3200,Anna von Munster,Anna,von Munster,female,Germany
3201,Anna von Naumburg,Anna,von Naumburg,female,Germany
3202,Anna von Neubrandenburg,Anna,von Neubrandenburg,female,Germany
3203,Anna von Nordhausen,Anna,von Nordhausen,female,Germany
3204,Anna von Nuremberg,Anna,von Nuremberg,female,Germany
3205,Anna von Oldenburg,Anna,von Oldenburg,female,Germany
3206,Anna von Oppenheim,Anna,von Oppenheim,female,Germany
3207,Anna von Osnabruck,Anna,von Osnabruck,female,Germany
3208,Anna von Paderborn,Anna,von Paderborn,female,Germany
3209,Anna von Passau,Anna,von Passau,female,Germany
3210,Anna von Pforzheim,Anna,von Pforzheim,female,Germany
3211,Anna von Plauen,Anna,von Plauen,female,Germany
3212,Anna von Potsdam,Anna,von Potsdam,female,Germany
3213,Anna von Prenzlau,Anna,von Prenzlau,female,Germany
3214,Anna von Quedlinburg,Anna,von Quedlinburg,female,Germany
3215,Anna von Regensburg,Anna,von Regensburg,female,Germany
3216,Anna von Reutlingen,Anna,von Reutlingen,female,Germany
3217,Anna von Rostock,Anna,von Rostock,female,Germany
3218,Anna von Rothenburg,Anna,von Rothenburg,female,Germany
3219,Anna von Schwerin,Anna,von Schwerin,female,Germany
3220,Anna von Soest,Anna,von Soest,female,Germany
3221,Anna von Spandau,Anna,von Spandau,female,Germany
3222,Anna von Speyer,Anna,von Speyer,female,Germany
3223,Anna von Stade,Anna,von Stade,female,Germany
3224,Anna von Stralsund,Anna,von Stralsund,female,Germany
3225,Anna von Stuttgart,Anna,von Stuttgart,female,Germany
3226,Anna von Suhl,Anna,von Suhl,female,Germany
3227,Anna von Torgau,Anna,von Torgau,female,Germany
3228,Anna von Trier,Anna,von Trier,female,Germany
3229,Anna von Tubingen,Anna,von Tubingen,female,Germany
3230,Anna von Ulm,Anna,von Ulm,female,Germany
3231,Anna von Weimar,Anna,von Weimar,female,Germany
3232,Anna von Werden,Anna,von Werden,female,Germany
3233,Anna von Wesel,Anna,von Wesel,female,Germany
3234,Anna von Wetzlar,Anna,von Wetzlar,female,Germany
3235,Anna von Wismar,Anna,von Wismar,female,Germany
3236,Anna von Wittenberg,Anna,von Wittenberg,female,Germany
3237,Anna von Worms,Anna,von Worms,female,Germany
3238,Anna von Wurzburg,Anna,von Wurzburg,female,Germany
3239,Anna von Xanten,Anna,von Xanten,female,Germany
3240,Anna von Zwickau,Anna,von Zwickau,female,Germany
3241,Anne of Abingdon,Anne,of Abingdon,female,England
3242,Anne of Alnwick,Anne,of Alnwick,female,England
3243,Anne of Amesbury,Anne,of Amesbury,female,England
3244,Anne of Andover,Anne,of Andover,female,England
3245,Anne of Appleby,Anne,of Appleby,female,England
3246,Anne of Arundel,Anne,of Arundel,female,England
3247,Anne of Bamburgh,Anne,of Bamburgh,female,England
3248,Anne of Barnstaple,Anne,of Barnstaple,female,England
3249,Anne of Basingstoke,Anne,of Basingstoke,female,England
3250,Anne of Bath,Anne,of Bath,female,England
3251,Anne of Bedford,Anne,of Bedford,female,England
3252,Anne of Beverley,Anne,of Beverley,female,England
3253,Anne of Bodmin,Anne,of Bodmin,female,England
3254,Anne of Bolton,Anne,of Bolton,female,England
3255,Anne of Boston,Anne,of Boston,female,England
3256,Anne of Bridgnorth,Anne,of Bridgnorth,female,England
3257,Anne of Bridgwater,Anne,of Bridgwater,female,England
3258,Anne of Bristol,Anne,of Bristol,female,England
3259,Anne of Cambridge,Anne,of Cambridge,female,England
3260,Anne of Canterbury,Anne,of Canterbury,female,England
3261,Anne of Canvey,Anne,of Canvey,female,England
3262,Anne of Carlisle,Anne,of Carlisle,female,England
3263,Anne of Chester,Anne,of Chester,female,England
3264,Anne of Chesterfield,Anne,of Chesterfield,female,England
3265,Anne of Chichester,Anne,of Chichester,female,England
3266,Anne of Cirencester,Anne,of Cirencester,female,England
3267,Anne of Colchester,Anne,of Colchester,female,England
3268,Anne of Coventry,Anne,of Coventry,female,England
3269,Anne of Croydon,Anne,of Croydon,female,England
3270,Anne of Derby,Anne,of Derby,female,England
3271,Anne of Devizes,Anne,of Devizes,female,England
3272,Anne of Doncaster,Anne,of Doncaster,female,England
3273,Anne of Dorchester,Anne,of Dorchester,female,England
3274,Anne of Dover,Anne,of Dover,female,England
3275,Anne of Droitwich,Anne,of Droitwich,female,England
3276,Anne of Dunwich,Anne,of Dunwich,female,England
3277,Anne of Durham,Anne,of Durham,female,England
3278,Anne of Ely,Anne,of Ely,female,England
3279,Anne of Evesham,Anne,of Evesham,female,England
3280,Anne of Exeter,Anne,of Exeter,female,England
3281,Anne of Faversham,Anne,of Faversham,female,England
3282,Anne of Gloucester,Anne,of Gloucester,female,England
3283,Anne of Grantham,Anne,of Grantham,female,England
3284,Anne of Guildford,Anne,of Guildford,female,England
3285,Anne of Hampstead,Anne,of Hampstead,female,England
3286,Anne of Hastings,Anne,of Hastings,female,England
3287,Anne of Hereford,Anne,of Hereford,female,England
3288,Anne of Hexham,Anne,of Hexham,female,England
3289,Anne of Horsham,Anne,of Horsham,female,England
3290,Anne of Hull,Anne,of Hull,female,England
3291,Anne of Huntingdon,Anne,of Huntingdon,female,England
3292,Anne of Ipswich,Anne,of Ipswich,female,England
3293,Anne of Kendal,Anne,of Kendal,female,England
3294,Anne of Kidderminster,Anne,of Kidderminster,female,England
3295,Anne of Kingston,Anne,of Kingston,female,England
3296,Anne of Lancaster,Anne,of Lancaster,female,England
3297,Anne of Launceston,Anne,of Launceston,female,England
3298,Anne of Leeds,Anne,of Leeds,female,England
3299,Anne of Leicester,Anne,of Leicester,female,England
3300,Anne of Lewes,Anne,of Lewes,female,England
3301,Anne of Lichfield,Anne,of Lichfield,female,England
3302,Anne of Lincoln,Anne,of Lincoln,female,England
3303,Anne of Liverpool,Anne,of Liverpool,female,England
3304,Anne of London,Anne,of London,female,England
3305,Anne of Ludlow,Anne,of Ludlow,female,England
3306,Anne of Lynn,Anne,of Lynn,female,England
3307,Anne of Macclesfield,Anne,of Macclesfield,female,England
3308,Anne of Maldon,Anne,of Maldon,female,England
3309,Anne of Malmesbury,Anne,of Malmesbury,female,England
3310,Anne of Manchester,Anne,of Manchester,female,England
3311,Anne of Mansfield,Anne,of Mansfield,female,England
3312,Anne of Marlborough,Anne,of Marlborough,female,England
3313,Anne of Morpeth,Anne,of Morpeth,female,England
3314,Anne of Newark,Anne,of Newark,female,England
3315,Anne of Newcastle,Anne,of Newcastle,female,England
3316,Anne of Northampton,Anne,of Northampton,female,England
3317,Anne of Norwich,Anne,of Norwich,female,England
3318,Anne of Nottingham,Anne,of Nottingham,female,England
3319,Anne of Oxford,Anne,of Oxford,female,England
3320,Anne of Pershore,Anne,of Pershore,female,England
3321,Anne of Peterborough,Anne,of Peterborough,female,England
3322,Anne of Plymouth,Anne,of Plymouth,female,England
3323,Anne of Pontefract,Anne,of Pontefract,female,England
3324,Anne of Portsmouth,Anne,of Portsmouth,female,England
3325,Anne of Preston,Anne,of Preston,female,England
3326,Anne of Reading,Anne,of Reading,female,England
3327,Anne of Reigate,Anne,of Reigate,female,England
3328,Anne of Ripon,Anne,of Ripon,female,England
3329,Anne of Rochester,Anne,of Rochester,female,England
3330,Anne of Romsey,Anne,of Romsey,female,England
3331,Anne of Rotherham,Anne,of Rotherham,female,England
3332,Anne of Rye,Anne,of Rye,female,England
3333,Anne of Salford,Anne,of Salford,female,England
3334,Anne of Salisbury,Anne,of Salisbury,female,England
3335,Anne of Sandwich,Anne,of Sandwich,female,England
3336,Anne of Scarborough,Anne,of Scarborough,female,England
3337,Anne of Shaftesbury,Anne,of Shaftesbury,female,England
3338,Anne of Sheffield,Anne,of Sheffield,female,England
3339,Anne of Sherborne,Anne,of Sherborne,female,England
3340,Anne of Shrewsbury,Anne,of Shrewsbury,female,England
3341,Anne of Southampton,Anne,of Southampton,female,England
3342,Anne of Southwark,Anne,of Southwark,female,England
3343,Anne of Stafford,Anne,of Stafford,female,England
3344,Anne of Stamford,Anne,of Stamford,female,England
3345,Anne of Tamworth,Anne,of Tamworth,female,England
3346,Anne of Taunton,Anne,of Taunton,female,England
3347,Anne of Tewkesbury,Anne,of Tewkesbury,female,England
3348,Anne of Thetford,Anne,of Thetford,female,England
3349,Anne of Totnes,Anne,of Totnes,female,England
3350,Anne of Truro,Anne,of Truro,female,England
3351,Anne of Wakefield,Anne,of Wakefield,female,England
3352,Anne of Warwick,Anne,of Warwick,female,England
3353,Anne of Wells,Anne,of Wells,female,England
3354,Anne of Westminster,Anne,of Westminster,female,England
3355,Anne of Wigan,Anne,of Wigan,female,England
3356,Anne of Wilton,Anne,of Wilton,female,England
3357,Anne of Winchester,Anne,of Winchester,female,England
3358,Anne of Windsor,Anne,of Windsor,female,England
3359,Anne of Worcester,Anne,of Worcester,female,England
3360,Anne of York,Anne,of York,female,England
3361,Anselm of Abingdon,Anselm,of Abingdon,male,England
3362,Anselm of Alnwick,Anselm,of Alnwick,male,England
3363,Anselm of Amesbury,Anselm,of Amesbury,male,England
3364,Anselm of Andover,Anselm,of Andover,male,England
3365,Anselm of Appleby,Anselm,of Appleby,male,England
3366,Anselm of Arundel,Anselm,of Arundel,male,England
3367,Anselm of Bamburgh,Anselm,of Bamburgh,male,England
3368,Anselm of Barnstaple,Anselm,of Barnstaple,male,England
3369,Anselm of Basingstoke,Anselm,of Basingstoke,male,England
3370,Anselm of Bath,Anselm,of Bath,male,England
3371,Anselm of Bedford,Anselm,of Bedford,male,England
3372,Anselm of Beverley,Anselm,of Beverley,male,England
3373,Anselm of Bodmin,Anselm,of Bodmin,male,England
3374,Anselm of Bolton,Anselm,of Bolton,male,England
3375,Anselm of Boston,Anselm,of Boston,male,England
3376,Anselm of Bridgnorth,Anselm,of Bridgnorth,male,England
3377,Anselm of Bridgwater,Anselm,of Bridgwater,male,England
3378,Anselm of Bristol,Anselm,of Bristol,male,England
3379,Anselm of Cambridge,Anselm,of Cambridge,male,England
3380,Anselm of Canterbury,Anselm,of Canterbury,male,England
3381,Anselm of Canvey,Anselm,of Canvey,male,England
3382,Anselm of Carlisle,Anselm,of Carlisle,male,England
3383,Anselm of Chester,Anselm,of Chester,male,England
3384,Anselm of Chesterfield,Anselm,of Chesterfield,male,England
3385,Anselm of Chichester,Anselm,of Chichester,male,England
3386,Anselm of Cirencester,Anselm,of Cirencester,male,England
3387,Anselm of Colchester,Anselm,of Colchester,male,England
3388,Anselm of Coventry,Anselm,of Coventry,male,England
3389,Anselm of Croydon,Anselm,of Croydon,male,England
3390,Anselm of Derby,Anselm,of Derby,male,England
3391,Anselm of Devizes,Anselm,of Devizes,male,England
3392,Anselm of Doncaster,Anselm,of Doncaster,male,England
3393,Anselm of Dorchester,Anselm,of Dorchester,male,England
3394,Anselm of Dover,Anselm,of Dover,male,England
3395,Anselm of Droitwich,Anselm,of Droitwich,male,England
3396,Anselm of Dunwich,Anselm,of Dunwich,male,England
3397,Anselm of Durham,Anselm,of Durham,male,England
3398,Anselm of Ely,Anselm,of Ely,male,England
3399,Anselm of Evesham,Anselm,of Evesham,male,England
3400,Anselm of Exeter,Anselm,of Exeter,male,England
3401,Anselm of Faversham,Anselm,of Faversham,male,England
3402,Anselm of Gloucester,Anselm,of Gloucester,male,England
3403,Anselm of Grantham,Anselm,of Grantham,male,England
3404,Anselm of Guildford,Anselm,of Guildford,male,England
3405,Anselm of Hampstead,Anselm,of Hampstead,male,England
3406,Anselm of Hastings,Anselm,of Hastings,male,England
3407,Anselm of Hereford,Anselm,of Hereford,male,England
3408,Anselm of Hexham,Anselm,of Hexham,male,England
3409,Anselm of Horsham,Anselm,of Horsham,male,England
3410,Anselm of Hull,Anselm,of Hull,male,England
3411,Anselm of Huntingdon,Anselm,of Huntingdon,male,England
3412,Anselm of Ipswich,Anselm,of Ipswich,male,England
3413,Anselm of Kendal,Anselm,of Kendal,male,England
3414,Anselm of Kidderminster,Anselm,of Kidderminster,male,England
3415,Anselm of Kingston,Anselm,of Kingston,male,England
3416,Anselm of Lancaster,Anselm,of Lancaster,male,England
3417,Anselm of Launceston,Anselm,of Launceston,male,England
3418,Anselm of Leeds,Anselm,of Leeds,male,England
3419,Anselm of Leicester,Anselm,of Leicester,male,England
3420,Anselm of Lewes,Anselm,of Lewes,male,England
3421,Anselm of Lichfield,Anselm,of Lichfield,male,England
3422,Anselm of Lincoln,Anselm,of Lincoln,male,England
3423,Anselm of Liverpool,Anselm,of Liverpool,male,England
3424,Anselm of London,Anselm,of London,male,England
3425,Anselm of Ludlow,Anselm,of Ludlow,male,England
3426,Anselm of Lynn,Anselm,of Lynn,male,England
3427,Anselm of Macclesfield,Anselm,of Macclesfield,male,England
3428,Anselm of Maldon,Anselm,of Maldon,male,England
3429,Anselm of Malmesbury,Anselm,of Malmesbury,male,England
3430,Anselm of Manchester,Anselm,of Manchester,male,England
3431,Anselm of Mansfield,Anselm,of Mansfield,male,England
3432,Anselm of Marlborough,Anselm,of Marlborough,male,England
3433,Anselm of Morpeth,Anselm,of Morpeth,male,England
3434,Anselm of Newark,Anselm,of Newark,male,England
3435,Anselm of Newcastle,Anselm,of Newcastle,male,England
3436,Anselm of Northampton,Anselm,of Northampton,male,England
3437,Anselm of Norwich,Anselm,of Norwich,male,England
3438,Anselm of Nottingham,Anselm,of Nottingham,male,England
3439,Anselm of Oxford,Anselm,of Oxford,male,England
3440,Anselm of Pershore,Anselm,of Pershore,male,England
3441,Anselm of Peterborough,Anselm,of Peterborough,male,England
3442,Anselm of Plymouth,Anselm,of Plymouth,male,England
3443,Anselm of Pontefract,Anselm,of Pontefract,male,England
3444,Anselm of Portsmouth,Anselm,of Portsmouth,male,England
3445,Anselm of Preston,Anselm,of Preston,male,England
3446,Anselm of Reading,Anselm,of Reading,male,England
3447,Anselm of Reigate,Anselm,of Reigate,male,England
3448,Anselm of Ripon,Anselm,of Ripon,male,England
3449,Anselm of Rochester,Anselm,of Rochester,male,England
3450,Anselm of Romsey,Anselm,of Romsey,male,England
3451,Anselm of Rotherham,Anselm,of Rotherham,male,England
3452,Anselm of Rye,Anselm,of Rye,male,England
3453,Anselm of Salford,Anselm,of Salford,male,England
3454,Anselm of Salisbury,Anselm,of Salisbury,male,England
3455,Anselm of Sandwich,Anselm,of Sandwich,male,England
3456,Anselm of Scarborough,Anselm,of Scarborough,male,England
3457,Anselm of Shaftesbury,Anselm,of Shaftesbury,male,England
3458,Anselm of Sheffield,Anselm,of Sheffield,male,England
3459,Anselm of Sherborne,Anselm,of Sherborne,male,England
3460,Anselm of Shrewsbury,Anselm,of Shrewsbury,male,England
3461,Anselm of Southampton,Anselm,of Southampton,male,England
3462,Anselm of Southwark,Anselm,of Southwark,male,England
3463,Anselm of Stafford,Anselm,of Stafford,male,England
3464,Anselm of Stamford,Anselm,of Stamford,male,England
3465,Anselm of Tamworth,Anselm,of Tamworth,male,England
3466,Anselm of Taunton,Anselm,of Taunton,male,England
3467,Anselm of Tewkesbury,Anselm,of Tewkesbury,male,England
3468,Anselm of Thetford,Anselm,of Thetford,male,England
3469,Anselm of Totnes,Anselm,of Totnes,male,England
3470,Anselm of Truro,Anselm,of Truro,male,England
3471,Anselm of Wakefield,Anselm,of Wakefield,male,England
3472,Anselm of Warwick,Anselm,of Warwick,male,England
3473,Anselm of Wells,Anselm,of Wells,male,England
3474,Anselm of Westminster,Anselm,of Westminster,male,England
3475,Anselm of Wigan,Anselm,of Wigan,male,England
3476,Anselm of Wilton,Anselm,of Wilton,male,England
3477,Anselm of Winchester,Anselm,of Winchester,male,England
3478,Anselm of Windsor,Anselm,of Windsor,male,England
3479,Anselm of Worcester,Anselm,of Worcester,male,England
3480,Anselm of York,Anselm,of York,male,England
3481,Antonia di Agrigento,Antonia,di Agrigento,female,Italy
3482,Antonia di Alba,Antonia,di Alba,female,Italy
3483,Antonia di Albenga,Antonia,di Albenga,female,Italy
3484,Antonia di Alessandria,Antonia,di Alessandria,female,Italy
3485,Antonia di Alghero,Antonia,di Alghero,female,Italy
3486,Antonia di Amalfi,Antonia,di Amalfi,female,Italy
3487,Antonia di Ancona,Antonia,di Ancona,female,Italy
3488,Antonia di Andria,Antonia,di Andria,female,Italy
3489,Antonia di Aquila,Antonia,di Aquila,female,Italy
3490,Antonia di Aquileia,Antonia,di Aquileia,female,Italy
3491,Antonia di Arezzo,Antonia,di Arezzo,female,Italy
3492,Antonia di Ascoli,Antonia,di Ascoli,female,Italy
3493,Antonia di Assisi,Antonia,di Assisi,female,Italy
3494,Antonia di Asti,Antonia,di Asti,female,Italy
3495,Antonia di Avellino,Antonia,di Avellino,female,Italy
3496,Antonia di Aversa,Antonia,di Aversa,female,Italy
3497,Antonia di Bari,Antonia,di Bari,female,Italy
3498,Antonia di Barletta,Antonia,di Barletta,female,Italy
3499,Antonia di Belluno,Antonia,di Belluno,female,Italy
3500,Antonia di Benevento,Antonia,di Benevento,female,Italy
3501,Antonia di Bergamo,Antonia,di Bergamo,female,Italy
3502,Antonia di Bitonto,Antonia,di Bitonto,female,Italy
3503,Antonia di Bologna,Antonia,di Bologna,female,Italy
3504,Antonia di Brescia,Antonia,di Brescia,female,Italy
3505,Antonia di Brindisi,Antonia,di Brindisi,female,Italy
3506,Antonia di Cagliari,Antonia,di Cagliari,female,Italy
3507,Antonia di Camerino,Antonia,di Camerino,female,Italy
3508,Antonia di Campobasso,Antonia,di Campobasso,female,Italy
3509,Antonia di Capua,Antonia,di Capua,female,Italy
3510,Antonia di Caserta,Antonia,di Caserta,female,Italy
3511,Antonia di Catania,Antonia,di Catania,female,Italy
3512,Antonia di Catanzaro,Antonia,di Catanzaro,female,Italy
3513,Antonia di Cesena,Antonia,di Cesena,female,Italy
3514,Antonia di Chieti,Antonia,di Chieti,female,Italy
3515,Antonia di Como,Antonia,di Como,female,Italy
3516,Antonia di Cortona,Antonia,di Cortona,female,Italy
3517,Antonia di Cosenza,Antonia,di Cosenza,female,Italy
3518,Antonia di Cremona,Antonia,di Cremona,female,Italy
3519,Antonia di Crotone,Antonia,di Crotone,female,Italy
3520,Antonia di Enna,Antonia,di Enna,female,Italy
3521,Antonia di Faenza,Antonia,di Faenza,female,Italy
3522,Antonia di Fano,Antonia,di Fano,female,Italy
3523,Antonia di Fermo,Antonia,di Fermo,female,Italy
3524,Antonia di Ferrara,Antonia,di Ferrara,female,Italy
3525,Antonia di Florence,Antonia,di Florence,female,Italy
3526,Antonia di Foggia,Antonia,di Foggia,female,Italy
3527,Antonia di Foligno,Antonia,di Foligno,female,Italy
3528,Antonia di Forli,Antonia,di Forli,female,Italy
3529,Antonia di Gaeta,Antonia,di Gaeta,female,Italy
3530,Antonia di Genoa,Antonia,di Genoa,female,Italy
3531,Antonia di Gubbio,Antonia,di Gubbio,female,Italy
3532,Antonia di Iglesias,Antonia,di Iglesias,female,Italy
3533,Antonia di Imola,Antonia,di Imola,female,Italy
3534,Antonia di Isernia,Antonia,di Isernia,female,Italy
3535,Antonia di La Spezia,Antonia,di La Spezia,female,Italy
3536,Antonia di Lecce,Antonia,di Lecce,female,Italy
3537,Antonia di Lodi,Antonia,di Lodi,female,Italy
3538,Antonia di Loreto,Antonia,di Loreto,female,Italy
3539,Antonia di Lucca,Antonia,di Lucca,female,Italy
3540,Antonia di Macerata,Antonia,di Macerata,female,Italy
3541,Antonia di Mantua,Antonia,di Mantua,female,Italy
3542,Antonia di Marsala,Antonia,di Marsala,female,Italy
3543,Antonia di Matera,Antonia,di Matera,female,Italy
3544,Antonia di Melfi,Antonia,di Melfi,female,Italy
3545,Antonia di Messina,Antonia,di Messina,female,Italy
3546,Antonia di Milan,Antonia,di Milan,female,Italy
3547,Antonia di Modena,Antonia,di Modena,female,Italy
3548,Antonia di Monopoli,Antonia,di Monopoli,female,Italy
3549,Antonia di Naples,Antonia,di Naples,female,Italy
3550,Antonia di Narni,Antonia,di Narni,female,Italy
3551,Antonia di Nola,Antonia,di Nola,female,Italy
3552,Antonia di Novara,Antonia,di Novara,female,Italy
3553,Antonia di Oristano,Antonia,di Oristano,female,Italy
3554,Antonia di Orvieto,Antonia,di Orvieto,female,Italy
3555,Antonia di Otranto,Antonia,di Otranto,female,Italy
3556,Antonia di Padua,Antonia,di Padua,female,Italy
3557,Antonia di Palermo,Antonia,di Palermo,female,Italy
3558,Antonia di Parma,Antonia,di Parma,female,Italy
3559,Antonia di Pavia,Antonia,di Pavia,female,Italy
3560,Antonia di Perugia,Antonia,di Perugia,female,Italy
3561,Antonia di Pesaro,Antonia,di Pesaro,female,Italy
3562,Antonia di Piacenza,Antonia,di Piacenza,female,Italy
3563,Antonia di Pisa,Antonia,di Pisa,female,Italy
3564,Antonia di Pistoia,Antonia,di Pistoia,female,Italy
3565,Antonia di Potenza,Antonia,di Potenza,female,Italy
3566,Antonia di Prato,Antonia,di Prato,female,Italy
3567,Antonia di Ragusa,Antonia,di Ragusa,female,Italy
3568,Antonia di Ravenna,Antonia,di Ravenna,female,Italy
3569,Antonia di Reggio,Antonia,di Reggio,female,Italy
3570,Antonia di Reggio Calabria,Antonia,di Reggio Calabria,female,Italy
3571,Antonia di Rimini,Antonia,di Rimini,female,Italy
3572,Antonia di Rome,Antonia,di Rome,female,Italy
3573,Antonia di Salerno,Antonia,di Salerno,female,Italy
3574,Antonia di San Gimignano,Antonia,di San Gimignano,female,Italy
3575,Antonia di Sanremo,Antonia,di Sanremo,female,Italy
3576,Antonia di Sarzana,Antonia,di Sarzana,female,Italy
3577,Antonia di Sassari,Antonia,di Sassari,female,Italy
3578,Antonia di Savona,Antonia,di Savona,female,Italy
3579,Antonia di Siena,Antonia,di Siena,female,Italy
3580,Antonia di Sorrento,Antonia,di Sorrento,female,Italy
3581,Antonia di Spoleto,Antonia,di Spoleto,female,Italy
3582,Antonia di Syracuse,Antonia,di Syracuse,female,Italy
3583,Antonia di Taranto,Antonia,di Taranto,female,Italy
3584,Antonia di Teramo,Antonia,di Teramo,female,Italy
3585,Antonia di Tivoli,Antonia,di Tivoli,female,Italy
3586,Antonia di Todi,Antonia,di Todi,female,Italy
3587,Antonia di Tortona,Antonia,di Tortona,female,Italy
3588,Antonia di Trani,Antonia,di Trani,female,Italy
3589,Antonia di Trapani,Antonia,di Trapani,female,Italy
3590,Antonia di Treviso,Antonia,di Treviso,female,Italy
3591,Antonia di Trieste,Antonia,di Trieste,female,Italy
3592,Antonia di Turin,Antonia,di Turin,female,Italy
3593,Antonia di Udine,Antonia,di Udine,female,Italy
3594,Antonia di Urbino,Antonia,di Urbino,female,Italy
3595,Antonia di Venice,Antonia,di Venice,female,Italy
3596,Antonia di Vercelli,Antonia,di Vercelli,female,Italy
3597,Antonia di Verona,Antonia,di Verona,female,Italy
3598,Antonia di Vicenza,Antonia,di Vicenza,female,Italy
3599,Antonia di Viterbo,Antonia,di Viterbo,female,Italy
3600,Antonia di Volterra,Antonia,di Volterra,female,Italy
3601,Antonio de Alarcon,Antonio,de Alarcon,male,Spain
3602,Antonio de Albacete,Antonio,de Albacete,male,Spain
3603,Antonio de Albarracin,Antonio,de Albarracin,male,Spain
3604,Antonio de Alcala,Antonio,de Alcala,male,Spain
3605,Antonio de Alcoy,Antonio,de Alcoy,male,Spain
3606,Antonio de Alcudia,Antonio,de Alcudia,male,Spain
3607,Antonio de Alicante,Antonio,de Alicante,male,Spain
3608,Antonio de Almagro,Antonio,de Almagro,male,Spain
3609,Antonio de Almeria,Antonio,de Almeria,male,Spain
